Date,Close
4/9/2010,30.91
4/12/2010,30.67
4/13/2010,31.44
4/14/2010,31.34
4/15/2010,30.57
4/16/2010,30
4/19/2010,29.95
4/20/2010,30.5
4/21/2010,31.08
4/22/2010,31.61
4/23/2010,32
4/26/2010,32.18
4/27/2010,31.18
4/28/2010,31.22
4/29/2010,32.58
4/30/2010,31.66
5/3/2010,32.6
5/4/2010,31.85
5/5/2010,31.39
5/6/2010,30.17
5/7/2010,29.72
5/10/2010,31.68
5/11/2010,31.7
5/12/2010,32.27
5/13/2010,31.79
5/14/2010,30.77
5/17/2010,30.84
5/18/2010,30.05
5/19/2010,29.79
5/20/2010,28.4
5/21/2010,29.24
5/24/2010,28.77
5/25/2010,28.95
5/26/2010,28.93
5/27/2010,30.52
5/28/2010,30.13
6/1/2010,29.53
6/2/2010,30.11
6/3/2010,29.97
6/4/2010,28.52
6/7/2010,28.36
6/8/2010,28.76
6/9/2010,28.94
6/10/2010,30.25
6/11/2010,30.57
6/14/2010,30.86
6/15/2010,31.49
6/16/2010,31.36
6/17/2010,31.38
6/18/2010,31.3
6/21/2010,31.05
6/22/2010,30.11
6/23/2010,30.01
6/24/2010,29.27
6/25/2010,30.01
6/28/2010,29.83
6/29/2010,28.83
6/30/2010,28.56
7/1/2010,28.46
7/2/2010,28.04
7/6/2010,27.42
7/7/2010,28.65
7/8/2010,28.96
7/9/2010,29.36
7/12/2010,29.55
7/13/2010,30.21
7/14/2010,29.86
7/15/2010,29.9
7/16/2010,29.03
7/19/2010,29.42
7/20/2010,28.91
7/21/2010,29.33
7/22/2010,30.54
7/23/2010,30.68
7/26/2010,31.38
7/27/2010,31.36
7/28/2010,31.35
7/29/2010,31
7/30/2010,31.18
8/2/2010,32.23
8/3/2010,31.83
8/4/2010,32.05
8/5/2010,31.66
8/6/2010,31.53
8/9/2010,31.96
8/10/2010,31.78
8/11/2010,30.92
8/12/2010,30.74
8/13/2010,30.61
8/16/2010,30.46
8/17/2010,31.28
8/18/2010,31.26
8/19/2010,30.52
8/20/2010,30.51
8/23/2010,30.37
8/24/2010,30.22
8/25/2010,30.62
8/26/2010,30.54
8/27/2010,30.93
8/30/2010,30.66
8/31/2010,29.88
9/1/2010,31.92
9/2/2010,32.26
9/3/2010,32.64
9/7/2010,32.27
9/8/2010,32.21
9/9/2010,31.94
9/10/2010,32.08
9/13/2010,32.55
9/14/2010,32.59
9/15/2010,32.77
9/16/2010,32.56
9/17/2010,32.71
9/20/2010,33.14
9/21/2010,32.88
9/22/2010,32.58
9/23/2010,31.77
9/24/2010,32.27
9/27/2010,31.99
9/28/2010,32.09
9/29/2010,31.82
9/30/2010,31.88
10/1/2010,32.07
10/4/2010,32.28
10/5/2010,32.77
10/6/2010,32.56
10/7/2010,32.69
10/8/2010,32.76
10/11/2010,32.75
10/12/2010,32.99
10/13/2010,33.29
10/14/2010,33.12
10/15/2010,33.2
10/18/2010,33.5
10/19/2010,33.22
10/20/2010,33.9
10/21/2010,33.85
10/22/2010,33.78
10/25/2010,33.96
10/26/2010,33.63
10/27/2010,33.23
10/28/2010,33.06
10/29/2010,33.21
11/1/2010,33.38
11/2/2010,33.67
11/3/2010,33.57
11/4/2010,34.37
11/5/2010,34.68
11/8/2010,34.55
11/9/2010,33.21
11/10/2010,33.56
11/11/2010,33.39
11/12/2010,33.07
11/15/2010,32.85
11/16/2010,31.69
11/17/2010,31.97
11/18/2010,32.2
11/19/2010,32.43
11/22/2010,32.46
11/23/2010,32.2
11/24/2010,32.81
11/26/2010,32.73
11/29/2010,32.75
11/30/2010,32.61
12/1/2010,32.85
12/2/2010,33.34
12/3/2010,33.33
12/6/2010,33.33
12/7/2010,33.41
12/8/2010,32.9
12/9/2010,32.58
12/10/2010,32.86
12/13/2010,32.94
12/14/2010,32.49
12/15/2010,32.2
12/16/2010,32.27
12/17/2010,32.52
12/20/2010,32.96
12/21/2010,33.3
12/22/2010,33.47
12/23/2010,33.04
12/27/2010,33.43
12/28/2010,33.53
12/29/2010,33.67
12/30/2010,33.73
12/31/2010,33.72
1/3/2011,34.25
1/4/2011,33.57
1/5/2011,33.8
1/6/2011,33.67
1/7/2011,33.61
1/10/2011,33.6
1/11/2011,33.54
1/12/2011,33.59
1/13/2011,33.73
1/14/2011,33.91
1/18/2011,34.25
1/19/2011,33.84
1/20/2011,33.89
1/21/2011,34.01
1/24/2011,34.18
1/25/2011,34.63
1/26/2011,34.67
1/27/2011,35.21
1/28/2011,34.62
1/31/2011,35.11
2/1/2011,35.2
2/2/2011,35.11
2/3/2011,35.28
2/4/2011,34.97
2/7/2011,35.3
2/8/2011,35.47
2/9/2011,35.51
2/10/2011,35.66
2/11/2011,35.93
2/14/2011,35.92
2/15/2011,35.77
2/16/2011,35.84
2/17/2011,35.9
2/18/2011,35.93
2/22/2011,35.64
2/23/2011,35.37
2/24/2011,35.19
2/25/2011,35.87
2/28/2011,36.67
3/1/2011,35.62
3/2/2011,35.27
3/3/2011,35.81
3/4/2011,35.4
3/7/2011,35.24
3/8/2011,35.66
3/9/2011,35.67
3/10/2011,35.11
3/11/2011,35.62
3/14/2011,35.36
3/15/2011,35.09
3/16/2011,34.74
3/17/2011,34.93
3/18/2011,35.22
3/21/2011,35.69
3/22/2011,35.24
3/23/2011,34.94
3/24/2011,35.17
3/25/2011,34.96
3/28/2011,35.06
3/29/2011,35.18
3/30/2011,35.58
3/31/2011,35.87
4/1/2011,35.76
4/4/2011,35.86
4/5/2011,35.99
4/6/2011,35.88
4/7/2011,35.52
4/8/2011,35.18
4/11/2011,35.29
4/12/2011,35.17
4/13/2011,35.17
4/14/2011,35.61
4/15/2011,35.99
4/18/2011,35.66
4/19/2011,35.87
4/20/2011,36.35
4/21/2011,36.6
4/25/2011,36.9
4/26/2011,37.13
4/27/2011,37.47
4/28/2011,37.9
4/29/2011,37.68
5/2/2011,37.64
5/3/2011,37.37
5/4/2011,37.24
5/5/2011,37.18
5/6/2011,36.93
5/9/2011,37.05
5/10/2011,37.53
5/11/2011,37.34
5/12/2011,37.28
5/13/2011,36.86
5/16/2011,37.04
5/17/2011,36.89
5/18/2011,37.34
5/19/2011,37.43
5/20/2011,37.08
5/23/2011,36.69
5/24/2011,36.9
5/25/2011,37.01
5/26/2011,37.42
5/27/2011,37.42
5/31/2011,38.03
6/1/2011,37.07
6/2/2011,36.97
6/3/2011,36.98
6/6/2011,36.51
6/7/2011,37.13
6/8/2011,36.78
6/9/2011,36.45
6/10/2011,35.56
6/13/2011,35.72
6/14/2011,36.13
6/15/2011,35.67
6/16/2011,35.68
6/17/2011,36.26
6/20/2011,36.69
6/21/2011,36.87
6/22/2011,36.96
6/23/2011,35.87
6/24/2011,35.78
6/27/2011,36.01
6/28/2011,36.14
6/29/2011,36.56
6/30/2011,36.83
7/1/2011,37.31
7/5/2011,37.57
7/6/2011,37.81
7/7/2011,38.26
7/8/2011,38.16
7/11/2011,37.66
7/12/2011,37.7
7/13/2011,37.36
7/14/2011,36.97
7/15/2011,37.19
7/18/2011,37
7/19/2011,37.61
7/20/2011,37.89
7/21/2011,38.24
7/22/2011,38.43
7/25/2011,38
7/26/2011,38.01
7/27/2011,37
7/28/2011,36.91
7/29/2011,36.95
8/1/2011,36.51
8/2/2011,35.43
8/3/2011,35.13
8/4/2011,33.43
8/5/2011,32.9
8/8/2011,30.2
8/9/2011,32.93
8/10/2011,32.27
8/11/2011,33.91
8/12/2011,33.85
8/15/2011,34.93
8/16/2011,34.75
8/17/2011,34.87
8/18/2011,33.38
8/19/2011,32.74
8/22/2011,32.86
8/23/2011,33.67
8/24/2011,33.86
8/25/2011,33.52
8/26/2011,33.81
8/29/2011,34.64
8/30/2011,35.12
8/31/2011,35.29
9/1/2011,34.83
9/2/2011,34.16
9/6/2011,33.91
9/7/2011,35.1
9/8/2011,34.9
9/9/2011,33.89
9/12/2011,33.41
9/13/2011,34.07
9/14/2011,34.34
9/15/2011,34.75
9/16/2011,34.71
9/19/2011,34.43
9/20/2011,34.41
9/21/2011,32.69
9/22/2011,31.85
9/23/2011,31.99
9/26/2011,32.17
9/27/2011,32.69
9/28/2011,31.72
9/29/2011,32.01
9/30/2011,31.76
10/3/2011,29.8
10/4/2011,30.92
10/5/2011,30.66
10/6/2011,31.09
10/7/2011,30.58
10/10/2011,32.06
10/11/2011,31.49
10/12/2011,32.34
10/13/2011,31.72
10/14/2011,32.45
10/17/2011,31.74
10/18/2011,31.86
10/19/2011,32.43
10/20/2011,32.45
10/21/2011,33.54
10/24/2011,34.46
10/25/2011,33.85
10/26/2011,34.31
10/27/2011,35.71
10/28/2011,35.8
10/31/2011,35.48
11/1/2011,34.21
11/2/2011,34.89
11/3/2011,35.29
11/4/2011,34.83
11/7/2011,34.95
11/8/2011,35.49
11/9/2011,34
11/10/2011,33.96
11/11/2011,34.73
11/14/2011,34.15
11/15/2011,34.47
11/16/2011,34.01
11/17/2011,33.57
11/18/2011,33.61
11/21/2011,32.81
11/22/2011,32.7
11/23/2011,31.85
11/25/2011,32.27
11/28/2011,32.56
11/29/2011,32.48
11/30/2011,33.96
12/1/2011,33.53
12/2/2011,33.66
12/5/2011,33.89
12/6/2011,33.9
12/7/2011,34.34
12/8/2011,33.71
12/9/2011,34.13
12/12/2011,33.6
12/13/2011,33.27
12/14/2011,33.63
12/15/2011,33.94
12/16/2011,34.21
12/19/2011,34.25
12/20/2011,35.03
12/21/2011,35
12/22/2011,35.07
12/23/2011,35.28
12/27/2011,35.57
12/28/2011,35.13
12/29/2011,35.36
12/30/2011,35.35
1/3/2012,35.41
1/4/2012,34.89
1/5/2012,35.15
1/6/2012,35.06
1/9/2012,34.95
1/10/2012,35.41
1/11/2012,35.69
1/12/2012,35.45
1/13/2012,35.5
1/17/2012,35.76
1/18/2012,35.95
1/19/2012,36.2
1/20/2012,36.35
1/23/2012,36.42
1/24/2012,36.67
1/25/2012,37.01
1/26/2012,37.34
1/27/2012,37.27
1/30/2012,37.01
1/31/2012,37.19
2/1/2012,37.47
2/2/2012,37.54
2/3/2012,38.1
2/6/2012,37.91
2/7/2012,37.84
2/8/2012,37.72
2/9/2012,37.65
2/10/2012,37.32
2/13/2012,37.76
2/14/2012,37.38
2/15/2012,37.16
2/16/2012,37.5
2/17/2012,37.5
2/21/2012,37.07
2/22/2012,36.81
2/23/2012,37.22
2/24/2012,37.32
2/27/2012,37.29
2/28/2012,37.02
2/29/2012,36.94
3/1/2012,37.03
3/2/2012,37.1
3/5/2012,37.37
3/6/2012,36.94
3/7/2012,37.14
3/8/2012,37
3/9/2012,37.15
3/12/2012,37.31
3/13/2012,37.98
3/14/2012,37.88
3/15/2012,37.97
3/16/2012,38.1
3/19/2012,38.32
3/20/2012,38.24
3/21/2012,38.22
3/22/2012,37.75
3/23/2012,38
3/26/2012,37.86
3/27/2012,38.05
3/28/2012,37.73
3/29/2012,37.87
3/30/2012,38.18
4/2/2012,38.45
4/3/2012,38.17
4/4/2012,38
4/5/2012,37.7
4/9/2012,37.49
4/10/2012,37.03
4/11/2012,37.17
4/12/2012,37.65
4/13/2012,37.53
4/16/2012,37.96
4/17/2012,38.26
4/18/2012,38.08
4/19/2012,38.07
4/20/2012,38.52
4/23/2012,37.89
4/24/2012,38.46
4/25/2012,39
4/26/2012,39.09
4/27/2012,39.35
4/30/2012,39.12
5/1/2012,39.62
5/2/2012,39.56
5/3/2012,39.49
5/4/2012,39.21
5/7/2012,39.41
5/8/2012,39.36
5/9/2012,39.5
5/10/2012,39.48
5/11/2012,39.45
5/14/2012,38.94
5/15/2012,38.77
5/16/2012,38.43
5/17/2012,37.35
5/18/2012,36.9
5/21/2012,37.7
5/22/2012,37.65
5/23/2012,37.91
5/24/2012,38
5/25/2012,37.83
5/29/2012,38.3
5/30/2012,37.56
5/31/2012,37.81
6/1/2012,36.87
6/4/2012,36.69
6/5/2012,37.31
6/6/2012,37.97
6/7/2012,37.89
6/8/2012,38.24
6/11/2012,37.66
6/12/2012,37.94
6/13/2012,37.73
6/14/2012,38.37
6/15/2012,38.51
6/18/2012,38.84
6/19/2012,38.64
6/20/2012,38.58
6/21/2012,38.01
6/22/2012,38.09
6/25/2012,37.87
6/26/2012,38.11
6/27/2012,38.24
6/28/2012,38.54
6/29/2012,39.47
7/2/2012,39.96
7/3/2012,40.02
7/5/2012,39.93
7/6/2012,40.06
7/9/2012,40.11
7/10/2012,39.53
7/11/2012,39.64
7/12/2012,39.92
7/13/2012,40.32
7/16/2012,40.49
7/17/2012,40.83
7/18/2012,40.44
7/19/2012,40.15
7/20/2012,39.94
7/23/2012,39.69
7/24/2012,39.67
7/25/2012,39.59
7/26/2012,39.97
7/27/2012,40.51
7/30/2012,40.52
7/31/2012,40.54
8/1/2012,40.44
8/2/2012,40.42
8/3/2012,40.65
8/6/2012,40.6
8/7/2012,40.01
8/8/2012,39.76
8/9/2012,39.63
8/10/2012,39.74
8/13/2012,39.76
8/14/2012,39.79
8/15/2012,39.88
8/16/2012,40.09
8/17/2012,40.17
8/20/2012,40.03
8/21/2012,40.1
8/22/2012,40.08
8/23/2012,39.97
8/24/2012,40.14
8/27/2012,40.25
8/28/2012,40.33
8/29/2012,40.33
8/30/2012,40.29
8/31/2012,40.42
9/4/2012,40.75
9/5/2012,40.64
9/6/2012,40.96
9/7/2012,41.05
9/10/2012,40.75
9/11/2012,40.85
9/12/2012,40.99
9/13/2012,41.47
9/14/2012,41.8
9/17/2012,41.51
9/18/2012,41.15
9/19/2012,40.99
9/20/2012,40.38
9/21/2012,40.49
9/24/2012,40.46
9/25/2012,39.51
9/26/2012,39.43
9/27/2012,39.61
9/28/2012,39.58
10/1/2012,39.23
10/2/2012,39.56
10/3/2012,39.7
10/4/2012,39.6
10/5/2012,39.67
10/8/2012,39.53
10/9/2012,39.36
10/10/2012,39.4
10/11/2012,39.64
10/12/2012,39.35
10/15/2012,39.68
10/16/2012,39.84
10/17/2012,39.79
10/18/2012,40.21
10/19/2012,40.01
10/22/2012,39.62
10/23/2012,39.38
10/24/2012,39.32
10/25/2012,39.06
10/26/2012,38.98
10/31/2012,39.47
11/1/2012,39.47
11/2/2012,39.74
11/5/2012,39.51
11/6/2012,39.49
11/7/2012,39.4
11/8/2012,39.01
11/9/2012,38.83
11/12/2012,38.73
11/13/2012,38.68
11/14/2012,37.86
11/15/2012,37.7
11/16/2012,38.07
11/19/2012,38.46
